# Hand review verdicts and readings — see review_ledger.py. Sorted by (lang, wav).
# `text` is CONTEXT so the diff is reviewable; --import verifies it and never writes it.
lang	wav	sentence_id	status	comment	read_text	read_text_src	text
fr_fr	14886532724937003069.wav	954	reader_divergence	airlines such as emirates etihad airways: an English clause, read in English			les compagnies aériennes telles que airlines such as emirates etihad airways qatar airways et turkish airlines ont grandement développé leur offres en afrique et offrent des liaisons vers les villes africaines majeures à des tarifs compétitifs comparés aux autres compagnies aériennes européennes
fr_fr	15883709230001424450.wav	205	reader_divergence	twin otter / airlines png: read in English (ours ɛʁlin, heard ɛʁlaɪns)			le twin otter avait essayé d'atterrir à kokoda hier sous le nom de vol airlines png cg4684 mais avait déjà échoué une fois
fr_fr	15942867240337393508.wav	1464	reader_divergence	«wonders of the african world»: English title read in English, incl. /ð/ (heard wɔndəz ʌv ði)			c'était l'une des principales étapes de l'émission « wonders of the african world » de henry louis gates sur le pbs
fr_fr	1699773947035485253.wav	967	reader_divergence	cinque terre: we read French, reader code-switched to Italian [tʃinkwe terre]			cinque terre qui signifie cinq terres comprend les cinq petits villages côtiers de riomaggiore manarola corniglia vernazza et monterosso dans la région italienne de la ligurie
fr_fr	17306270214871830675.wav	1201	reader_divergence	kanjar ×5: Indian names, reader said kandʒaʁ; we nasalise ⟨an⟩ by French rule (kɑ̃ʒaʁ)			les accusés s'appellent baba kanjar bhutha kanjar rampro kanjar gaza kanjar et vishnu kanjar
fr_fr	17678863149927062004.wav	665	reader_divergence	walt disney world: read in English (heard ɔld disne wœd)			le voyage à walt disney world représente un pèlerinage important pour de nombreuses familles américaines
fr_fr	18168384921568648369.wav	1135	reader_divergence	independence hall / john nixon: read in English (ours niksɔ̃, heard nɪksən)			la première lecture publique du document a été faite par john nixon dans la cour de l'independence hall le 8 juillet
fr_fr	18368091805535789071.wav	1135	reader_divergence	independence hall / john nixon: read in English (ours niksɔ̃, heard nɪksən)			la première lecture publique du document a été faite par john nixon dans la cour de l'independence hall le 8 juillet
fr_fr	1860589129597422189.wav	82	defect	LATIN BINOMIAL read by French rules: hesperonychus → ɛspeʁoniʃy, ⟨ch⟩=[ʃ] where the Greek class takes [k] (psychologie/archéologie/orchestre are all correct, so this genus is OOV for that lexicon) + final -us dropped; dromaeosauridae likewise			l'hesperonychus elizabethae est une espèce de la famille des dromaeosauridae et un cousin du velociraptor
fr_fr	2418829691785145834.wav	205	reader_divergence	twin otter / airlines png: read in English (ours ɛʁlin, heard ɛʁlaɪns)			le twin otter avait essayé d'atterrir à kokoda hier sous le nom de vol airlines png cg4684 mais avait déjà échoué une fois
fr_fr	4142291637312978478.wav	1464	reader_divergence	«wonders of the african world»: English title read in English, incl. /ð/ (heard wɔndəz ʌv ði)			c'était l'une des principales étapes de l'émission « wonders of the african world » de henry louis gates sur le pbs
fr_fr	4963750443410060653.wav	818	reader_divergence	running tours/copenhagen: we read French, reader said English (ours ʁyniŋ, heard ɹɛnɪŋ)			ayant ses racines dans le running tours barcelona de barcelone et le running copenhagen de copenhague elle a rapidement été rejointe par le running tours prague basé à prague et d'autres
fr_fr	6163186290251337089.wav	82	defect	LATIN BINOMIAL read by French rules: hesperonychus → ɛspeʁoniʃy, ⟨ch⟩=[ʃ] where the Greek class takes [k] (psychologie/archéologie/orchestre are all correct, so this genus is OOV for that lexicon) + final -us dropped; dromaeosauridae likewise			l'hesperonychus elizabethae est une espèce de la famille des dromaeosauridae et un cousin du velociraptor
fr_fr	6262088304180959206.wav	222	reader_divergence	crown court / birmingham: read in English (ours kʁawn biʁminŋam, heard kɹaɪn bœmɪŋhæm)			le procès s'est déroulé à la crown court de birmingham et s'est terminé le 3 août
fr_fr	6318271016139356277.wav	665	reader_divergence	walt disney world: read in English (heard ɔld disne wœd)			le voyage à walt disney world représente un pèlerinage important pour de nombreuses familles américaines
fr_fr	668995283518325131.wav	967	reader_divergence	cinque terre: we read French, reader code-switched to Italian [tʃinkwe terre]			cinque terre qui signifie cinq terres comprend les cinq petits villages côtiers de riomaggiore manarola corniglia vernazza et monterosso dans la région italienne de la ligurie
fr_fr	7727126302896530128.wav	222	reader_divergence	crown court / birmingham: read in English (ours kʁawn biʁminŋam, heard kɹaɪn bœmɪŋhæm)			le procès s'est déroulé à la crown court de birmingham et s'est terminé le 3 août
hr_hr	10132140031512810709.wav	1464	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	to je bilo jedno od glavnih mjesta u kojima se {en:henry louis gates} zaustavio tijekom snimanja specijala za PBS {en:wonders of the african world}	hand	to je bilo jedno od glavnih mjesta u kojima se henry louis gates zaustavio tijekom snimanja specijala za pbs wonders of the african world
hr_hr	10528655376546688282.wav	1062	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	{en:ellsworth land} regija je južno od otoka okružena bellingshausenovim morem	hand	ellsworth land regija je južno od otoka okružena bellingshausenovim morem
hr_hr	16296151286317356926.wav	1062	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	{en:ellsworth land} regija je južno od otoka okružena bellingshausenovim morem	hand	ellsworth land regija je južno od otoka okružena bellingshausenovim morem
hr_hr	18292512027053423076.wav	177	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	2009. godine okrunjena je titulom {en:national superintendent of the year}	hand	2009. godine okrunjena je titulom national superintendent of the year
hr_hr	3057024301147870058.wav	1129	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	američki predsjednik {en:george w bush} stigao je u singapur 16. studenoga ujutro što je označilo početak azijske turneje u trajanju od tjedan dana	hand	američki predsjednik george w bush stigao je u singapur 16. studenoga ujutro što je označilo početak azijske turneje u trajanju od tjedan dana
hr_hr	5814023612451511037.wav	1464	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	to je bilo jedno od glavnih mjesta u kojima se {en:henry louis gates} zaustavio tijekom snimanja specijala za PBS {en:wonders of the african world}	hand	to je bilo jedno od glavnih mjesta u kojima se henry louis gates zaustavio tijekom snimanja specijala za pbs wonders of the african world
hr_hr	6693607843148028701.wav	177	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	2009. godine okrunjena je titulom {en:national superintendent of the year}	hand	2009. godine okrunjena je titulom national superintendent of the year
hr_hr	7050439386156032825.wav	1129	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	američki predsjednik {en:george w bush} stigao je u singapur 16. studenoga ujutro što je označilo početak azijske turneje u trajanju od tjedan dana	hand	američki predsjednik george w bush stigao je u singapur 16. studenoga ujutro što je označilo početak azijske turneje u trajanju od tjedan dana
hr_hr	746076313884044109.wav	177	reader_divergence	run 65: reader code-switched to English for standalone English names/titles; recorded as {en:} spans. bellingshausenovim left alone — it carries a Croatian instrumental suffix, so it is a nativised loanword (the sn_zw rule from run 62).	2009. godine okrunjena je titulom {en:national superintendent of the year}	hand	2009. godine okrunjena je titulom national superintendent of the year
hu_hu	10595629687392884135.wav	835	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			számos országban – ahol ezek a törvények vannak érvényben – a helyi szállodák intézik a regisztrációt erre feltétlenül kérdezzenek rá
hu_hu	12998921580284015816.wav	1176	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			a szubkultúrák hasonló gondolkodású embereket hoznak össze akik a társadalmi normák által elhanyagolva érzik magukat és az önérzet kialakulását teszik bennük lehetőve
hu_hu	13132019294057576040.wav	874	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			ha még kalandvágyóbbnak érzed magad próbálj ki egy gyümölcslét vagy turmixot
hu_hu	15235497503958824712.wav	31	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			a börtön akkor vált hírhedté amikor a foglyok bántalmazása nyilvánvalóvá vált miután amerikai erők átvették az irányítást
hu_hu	16048225585787599905.wav	874	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			ha még kalandvágyóbbnak érzed magad próbálj ki egy gyümölcslét vagy turmixot
hu_hu	16143028135447383172.wav	31	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			a börtön akkor vált hírhedté amikor a foglyok bántalmazása nyilvánvalóvá vált miután amerikai erők átvették az irányítást
hu_hu	3554084256787713132.wav	514	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			mivel a tudás megszerzésének és a tanulásnak a képessége a fent leírt módon változott meg így a tudás megszerzésének sebessége is változott
hu_hu	4335153154798225587.wav	963	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			új köztársaságot hoztak létre örmény támogatással ennek ellenére egyetlen már megalakult nemzet sem ismeri el hivatalosan ide értve magát örményországot is
hu_hu	5030976043567873367.wav	1176	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			a szubkultúrák hasonló gondolkodású embereket hoznak össze akik a társadalmi normák által elhanyagolva érzik magukat és az önérzet kialakulását teszik bennük lehetőve
hu_hu	5747505501196600356.wav	835	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			számos országban – ahol ezek a törvények vannak érvényben – a helyi szállodák intézik a regisztrációt erre feltétlenül kérdezzenek rá
hu_hu	8506551836220027346.wav	963	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			új köztársaságot hoztak létre örmény támogatással ennek ellenére egyetlen már megalakult nemzet sem ismeri el hivatalosan ide értve magát örményországot is
hu_hu	8973410990712403397.wav	514	artefact	run 61: no systematic class — top substitution a>ɛ at 2.4%, diffuse. 37% of non-matching ops are DELETIONS spread over common phones (l ɔ r t o ɛ a k), and the recognizer returned 0.77x our phone count on these rows against 0.95x for hu_hu overall. Recognizer under-production, not a phonemizer defect.			mivel a tudás megszerzésének és a tanulásnak a képessége a fent leírt módon változott meg így a tudás megszerzésének sebessége is változott
hy_am	10425388676197708670.wav	1350	examined_clean	run 42: read and found correct — no defect			սահմանումը կախված է աշխարհագրական տատանումներից որտեղ դարաշրջանի սահմանը կարող է ավելի փոքր լինել հյուսիսային ամերիկայում քան եվրոպայում
hy_am	11050093796784693277.wav	824	examined_clean	run 42: read and found correct — no defect			ավելի լավ կլինի դիմել գործակալությանը որը հաճախ է ամրագրում ձեր ճանապարհորդության նման ուղևորություններ
hy_am	11125056757592751622.wav	357	examined_clean	run 42: read and found correct — no defect			դա ստիպում է չմշկորդին շրջվել եթե չմուշկները աջ են թեքվում չմշկորդը շրջվում է աջ իսկ եթե չմուշկները ձախ են թեքվում ապա չմշկորդը ձախ է թեքվում
hy_am	1123167457811320550.wav	357	examined_clean	run 42: read and found correct — no defect			դա ստիպում է չմշկորդին շրջվել եթե չմուշկները աջ են թեքվում չմշկորդը շրջվում է աջ իսկ եթե չմուշկները ձախ են թեքվում ապա չմշկորդը ձախ է թեքվում
hy_am	12252067842524413196.wav	945	examined_clean	run 42: read and found correct — no defect			այն նաև լավ եղանակ է բյուջեն բավականացնելու համար թույլ տալով ավելի երկար այց որևէ վայրում քանի որ բազմաթիվ կամավորական աշխատանքների համար տրամադրվում են սենյակ և սնունդ իսկ մի քանիսն էլ մի փոքր աշխատավարձ են վճարում
hy_am	12725527056410719253.wav	1459	examined_clean	run 42: read and found correct — no defect			մրգային խմորեղենները տարածված են խնձորով խմորեղենները պատրաստվում են ամբողջ տարի իսկ կեռասը և սալորը իրենց թարմ շունչ են հաղորդում ամռան ընթացքում
hy_am	13526216612486599371.wav	1459	examined_clean	run 42: read and found correct — no defect			մրգային խմորեղենները տարածված են խնձորով խմորեղենները պատրաստվում են ամբողջ տարի իսկ կեռասը և սալորը իրենց թարմ շունչ են հաղորդում ամռան ընթացքում
hy_am	14309210731371544962.wav	1012	examined_clean	run 42: read and found correct — no defect			գիշերվանից մինչև ցերեկ ջերմաստիճանի տատանումների ինֆրակարմիր պատկերները ցույց են տալիս որ դրանք հավանականորեն քարանձավներ են
hy_am	15973203357197221895.wav	1109	examined_clean	run 42: read and found correct — no defect			բարձր միջնադարին նախորդել է վաղ միջնադարը և դրան հաջորդել է ուշ միջնադարը որոնք պայմանականորեն ավարտվում են մոտ 1500 թվականին
hy_am	15974198991649944625.wav	945	examined_clean	run 42: read and found correct — no defect			այն նաև լավ եղանակ է բյուջեն բավականացնելու համար թույլ տալով ավելի երկար այց որևէ վայրում քանի որ բազմաթիվ կամավորական աշխատանքների համար տրամադրվում են սենյակ և սնունդ իսկ մի քանիսն էլ մի փոքր աշխատավարձ են վճարում
hy_am	16628826594948759892.wav	744	examined_clean	run 42: read and found correct — no defect			կուկի կղզիները չունեն քաղաքներ սակայն բաղկացած են 15 տարբեր կղզիներից գլխավոր կղզիները ռարոտոնգան և աիտուտակին են
hy_am	17047790149385427665.wav	357	examined_clean	run 42: read and found correct — no defect			դա ստիպում է չմշկորդին շրջվել եթե չմուշկները աջ են թեքվում չմշկորդը շրջվում է աջ իսկ եթե չմուշկները ձախ են թեքվում ապա չմշկորդը ձախ է թեքվում
hy_am	1894096027980563542.wav	1109	examined_clean	run 42: read and found correct — no defect			բարձր միջնադարին նախորդել է վաղ միջնադարը և դրան հաջորդել է ուշ միջնադարը որոնք պայմանականորեն ավարտվում են մոտ 1500 թվականին
hy_am	3089848667766701269.wav	758	examined_clean	run 42: read and found correct — no defect			թեև դրանք սովորաբար մասնավոր սեփականություն են բայց այդտեղ երբեմն կանգ են առնում այցելող պետությունների ղեկավարները և այլ բարձրաստիճան անձինք
hy_am	3368595910104940837.wav	758	examined_clean	run 42: read and found correct — no defect			թեև դրանք սովորաբար մասնավոր սեփականություն են բայց այդտեղ երբեմն կանգ են առնում այցելող պետությունների ղեկավարները և այլ բարձրաստիճան անձինք
hy_am	4118744356382019107.wav	824	examined_clean	run 42: read and found correct — no defect			ավելի լավ կլինի դիմել գործակալությանը որը հաճախ է ամրագրում ձեր ճանապարհորդության նման ուղևորություններ
hy_am	6374599436309490342.wav	1350	examined_clean	run 42: read and found correct — no defect			սահմանումը կախված է աշխարհագրական տատանումներից որտեղ դարաշրջանի սահմանը կարող է ավելի փոքր լինել հյուսիսային ամերիկայում քան եվրոպայում
hy_am	7614555736946550653.wav	744	examined_clean	run 42: read and found correct — no defect			կուկի կղզիները չունեն քաղաքներ սակայն բաղկացած են 15 տարբեր կղզիներից գլխավոր կղզիները ռարոտոնգան և աիտուտակին են
hy_am	7791670154998635557.wav	1012	examined_clean	run 42: read and found correct — no defect			գիշերվանից մինչև ցերեկ ջերմաստիճանի տատանումների ինֆրակարմիր պատկերները ցույց են տալիս որ դրանք հավանականորեն քարանձավներ են
ig_ng	15512669333648222498.wav	1421	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	n'afọ {en:sixteen eighty three} ndị agha ezinụlọ ọchịchị shịng {en:sixteen forty four}-{en:nineteen twelve} weghaara akụkụ mmiri taịwan dị n'ọdịda anyanwụ na nke dị n'ugwu ma kwuputa na taịwan bụzi mpaghara n'okpuru ọchịchị alaeze shịng n'afọ {en:eighteen eighty five}	hand	n'afọ 1683 ndị agha ezinụlọ ọchịchị shịng 1644-1912 weghaara akụkụ mmiri taịwan dị n'ọdịda anyanwụ na nke dị n'ugwu ma kwuputa na taịwan bụzi mpaghara n'okpuru ọchịchị alaeze shịng n'afọ 1885
ig_ng	16940881408344611631.wav	46	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	na septemba {en:two hundred forty one thousand seven hundred fifty nine} arthur guinness banyere na nkwekọrịta ịnwere briwiri st jems get na dublin ireland ruo afọ puku iteghete	hand	na septemba 24 1759 arthur guinness banyere na nkwekọrịta ịnwere briwiri st jems get na dublin ireland ruo afọ puku iteghete
ig_ng	3158506484342512063.wav	46	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	na septemba {en:two hundred forty one thousand seven hundred fifty nine} arthur guinness banyere na nkwekọrịta ịnwere briwiri st jems get na dublin ireland ruo afọ puku iteghete	hand	na septemba 24 1759 arthur guinness banyere na nkwekọrịta ịnwere briwiri st jems get na dublin ireland ruo afọ puku iteghete
ig_ng	323374970780911113.wav	1321	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	e kepụtara apịa n'afọ ndị {en:eighteen fifty} kemgbe {en:nineteen fifty nine} ọ bụ isi obodo samoa	hand	e kepụtara apịa n'afọ ndị 1850 kemgbe 1959 ọ bụ isi obodo samoa
ig_ng	3491705814402846618.wav	430	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			a gụnye ọdọ mmiri ga mba tọki nwere nha sụkwịya kilomita 783,562 sụkwịya maịlụ 300,948 nke sụkwịya kilomita 755,688 sụkwịya maịlụ 291,773 nọ na ndịda ọdịda anyanwụ eshia ma sụkwịya kilomita 23,764 sụkwịya maịlụ 9174 anọrọ na yuropu
ig_ng	4380473042545579683.wav	1421	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	n'afọ {en:sixteen eighty three} ndị agha ezinụlọ ọchịchị shịng {en:sixteen forty four}-{en:nineteen twelve} weghaara akụkụ mmiri taịwan dị n'ọdịda anyanwụ na nke dị n'ugwu ma kwuputa na taịwan bụzi mpaghara n'okpuru ọchịchị alaeze shịng n'afọ {en:eighteen eighty five}	hand	n'afọ 1683 ndị agha ezinụlọ ọchịchị shịng 1644-1912 weghaara akụkụ mmiri taịwan dị n'ọdịda anyanwụ na nke dị n'ugwu ma kwuputa na taịwan bụzi mpaghara n'okpuru ọchịchị alaeze shịng n'afọ 1885
ig_ng	481040348054222033.wav	329	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	o sonyere ha na {en:nineteen forty five} ma nọrọ ruo {en:nineteen fifty eight}	hand	o sonyere ha na 1945 ma nọrọ ruo 1958
ig_ng	6610073430316926161.wav	1321	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	e kepụtara apịa n'afọ ndị {en:eighteen fifty} kemgbe {en:nineteen fifty nine} ọ bụ isi obodo samoa	hand	e kepụtara apịa n'afọ ndị 1850 kemgbe 1959 ọ bụ isi obodo samoa
ig_ng	9322659804947868180.wav	430	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			a gụnye ọdọ mmiri ga mba tọki nwere nha sụkwịya kilomita 783,562 sụkwịya maịlụ 300,948 nke sụkwịya kilomita 755,688 sụkwịya maịlụ 291,773 nọ na ndịda ọdịda anyanwụ eshia ma sụkwịya kilomita 23,764 sụkwịya maịlụ 9174 anọrọ na yuropu
ig_ng	9672937871387037836.wav	329	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	o sonyere ha na {en:nineteen forty five} ma nọrọ ruo {en:nineteen fifty eight}	hand	o sonyere ha na 1945 ma nọrọ ruo 1958
mi_nz	10125530931518699607.wav	724	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			e ai ki fray bartolome de las casas tratado de las indias i waenganui i te tau 492 me te tau 1498 ka whakamatea tata ki te 100,000 f396tainos e ngā toa pāniora
mi_nz	10249555846531925254.wav	584	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	kei ēnei āwhā rahi rawa ngā hau tae atu ki te {en:four hundred eighty} km/h {en:one hundred thirty three} m/s; {en:three hundred}m/h	hand	kei ēnei āwhā rahi rawa ngā hau tae atu ki te 480 km/h 133 m/s; 300m/h
mi_nz	1031087954343580087.wav	584	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	kei ēnei āwhā rahi rawa ngā hau tae atu ki te {en:four hundred eighty} km/h {en:one hundred thirty three} m/s; {en:three hundred}m/h	hand	kei ēnei āwhā rahi rawa ngā hau tae atu ki te 480 km/h 133 m/s; 300m/h
mi_nz	10815373375926457846.wav	1250	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	ko te takotoranga {en:thirty five}mm e rangirua ana i te mea he {en:thirty six}mm te whānui te{en:twenty four}mm te tāroa	hand	ko te takotoranga 35mm e rangirua ana i te mea he 36mm te whānui te24mm te tāroa
mi_nz	10878161997977678373.wav	724	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			e ai ki fray bartolome de las casas tratado de las indias i waenganui i te tau 492 me te tau 1498 ka whakamatea tata ki te 100,000 f396tainos e ngā toa pāniora
mi_nz	1091944187115097900.wav	1073	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			ko ngā kēhi o te h5n1 ki croatia me denmark kāore anō i tautohukia
mi_nz	12354870453163542276.wav	1250	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	ko te takotoranga {en:thirty five}mm e rangirua ana i te mea he {en:thirty six}mm te whānui te{en:twenty four}mm te tāroa	hand	ko te takotoranga 35mm e rangirua ana i te mea he 36mm te whānui te24mm te tāroa
mi_nz	12359117327556672348.wav	1073	reader_divergence	run 58: reader voiced the numeral in another language; the reading is recorded as a code-switch span in read_text and ipa re-derived from it	ko ngā kēhi o te h{en:five}n{en:one} ki croatia me denmark kāore anō i tautohukia	hand	ko ngā kēhi o te h5n1 ki croatia me denmark kāore anō i tautohukia
mi_nz	16445372342129589353.wav	1391	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			i tērā atu rēhi ōna te giant slalom i oti tekau ia ki te rōpū noho wāhine me te wā rere pāhekoheko o te 4:41.20 e 2:11.60 meneti pōturi iho i te toa a claudia loesch nō ateria ā e 1:09.02 meneti pōturi iho i te hunga i oti tuaiwa a gyongyi dani nō hanekari
mi_nz	7353786212604212147.wav	1391	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			i tērā atu rēhi ōna te giant slalom i oti tekau ia ki te rōpū noho wāhine me te wā rere pāhekoheko o te 4:41.20 e 2:11.60 meneti pōturi iho i te toa a claudia loesch nō ateria ā e 1:09.02 meneti pōturi iho i te hunga i oti tuaiwa a gyongyi dani nō hanekari
mi_nz	7358134524140128133.wav	1189	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			ko te roa o te amazon river matua ko te 6,387 km 3,980 maero. kei te kohi ia i te wai mai i ngā tini mano awa iti iho
mi_nz	9795365625767653749.wav	1189	reader_divergence	run 19/54: reader voiced the numeral in en/es, not the host language. Measured 62-85% and DECLINED as a per-language register (a third of rows get worse) — see tools/corpus/numeral_register.mts. Not a phonemizer defect.			ko te roa o te amazon river matua ko te 6,387 km 3,980 maero. kei te kohi ia i te wai mai i ngā tini mano awa iti iho
mt_mt	10289232292726515587.wav	35			preċiżament fid-disgħa nieqes kwart ta’ filgħodu waqgħet ħemda madwar il-belt li mmarkat il-mument eżatt meta l-ewwel ġett laqat il-bersall tiegħu	hand	preċiżament fit-8:46 ta’ filgħodu waqgħet ħemda madwar il-belt li mmarkat il-mument eżatt meta l-ewwel ġett laqat il-bersall tiegħu
mt_mt	11460939928420184317.wav	35			preċiżament fid-disgħa nieqes erbatax-il minuta ta’ filgħodu waqgħet ħemda madwar il-belt li mmarkat il-mument eżatt meta l-ewwel ġett laqat il-bersall tiegħu	hand	preċiżament fit-8:46 ta’ filgħodu waqgħet ħemda madwar il-belt li mmarkat il-mument eżatt meta l-ewwel ġett laqat il-bersall tiegħu
